TimeStr,Time,SoC,Pack_Current,Charging_Info,Flag_Balancing_Active,Balancing_Limit,Voltage_Min,Voltage_Max,Voltage_Delta,BalancingMask0,BalancingMask1,Mode,Threshold,Temp_Block,PCB_Temp_Min,PCB_Temp_Max,Balancing_Required,Required_Cells,Active_Cells,Missing,Extra,Dead_Cells,Dead_Therms,CellVoltage_1,CellVoltage_2,CellVoltage_3,CellVoltage_4,CellVoltage_5,CellVoltage_6,CellVoltage_7,CellVoltage_8,CellVoltage_9,CellVoltage_10,CellVoltage_11,CellVoltage_12,CellVoltage_13,CellVoltage_14,CellVoltage_15,CellVoltage_16,CellVoltage_17,CellVoltage_18,IntTherm_1,IntTherm_2,IntTherm_3,IntTherm_4,IntTherm_5,IntTherm_6,PassFail,Remark
11-11-2025 05:04:19.4151,48.9131,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.4255,48.9235,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.4370,48.935,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5379,49.0359,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5860,49.084,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5865,49.0845,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5870,49.085,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5874,49.0854,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5880,49.086,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5885,49.0865,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5889,49.0869,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5894,49.0874,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5899,49.0879,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5903,49.0883,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5909,49.0889,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5913,49.0893,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5918,49.0898,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5923,49.0903,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5928,49.0908,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5932,49.0912,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5938,49.0918,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5942,49.0922,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5947,49.0927,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5951,49.0931,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5956,49.0936,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5961,49.0941,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5965,49.0945,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5970,49.095,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5975,49.0955,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5979,49.0959,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.5985,49.0965,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.6373,49.1353,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.7259,49.2239,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.7367,49.2347,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.7379,49.2359,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.7472,49.2452,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.7579,49.2559,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.7687,49.2667,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.7794,49.2774,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.7900,49.288,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8005,49.2985,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8378,49.3358,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8756,49.3736,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8761,49.3741,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8766,49.3746,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8771,49.3751,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8776,49.3756,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8781,49.3761,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8785,49.3765,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8791,49.3771,93.98,-0.028440000000000003,1.0,InActive,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8795,49.3775,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8800,49.378,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8805,49.3785,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8809,49.3789,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8814,49.3794,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8819,49.3799,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8824,49.3804,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:04:19.8828,49.3808,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3300.0,0.0,0.0,,Charging,11.0,False,25.0,25.0,NO,[],[],[],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
